Set,Name,speaker,text,label
training,q4ec7.txt,g,it's just a bit below the extinct volcano but sort just about the same level but the opposite side,explain
training,q4ec7.txt,g,so you go from that point where you stopped,instruct
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,f,mmhmm,acknowledge
training,q4ec7.txt,g,along to the left-hand corner of the map to about one and a half centimetres from the edge,instruct
training,q4ec7.txt,f,just in a horizontal line,check
training,q4ec7.txt,g,horizontal line straight across,reply_y
training,q4ec7.txt,f,okay do i have to do anything to avoid the the settlement,check
training,q4ec7.txt,g,well if you if you go if you're just below the extinct volcano just now a bit below it,reply_w
training,q4ec7.txt,f,uh-huh,acknowledge
training,q4ec7.txt,g,you can go straight along and you'll be underneath the tribal settlement,reply_w
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,f,how far away from the edge of the paper,query_w
training,q4ec7.txt,g,one and a half centimetres,clarify
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,g,stop,instruct
training,q4ec7.txt,f,just get my ruler out,explain
training,q4ec7.txt,g,have you got a rope bridge,query_yn
training,q4ec7.txt,f,yeah,reply_y
training,q4ec7.txt,g,if you go straight up the left-hand side of where the tribal settlement would be 'til you're ehm just maybe below the rope bridge but like in a straight line so you're not absolutely underneath it but you're to the left-hand side of it because it curves round over onto the rope bridge,instruct
training,q4ec7.txt,g,you know what i mean,align
training,q4ec7.txt,f,mmhmm,reply_y
training,q4ec7.txt,g,so,ready
training,q4ec7.txt,f,okay,ready
training,q4ec7.txt,f,so i i go upwards like the same distance away from the paper,check
training,q4ec7.txt,g,upwards for about,clarify
training,q4ec7.txt,f,the edge of the paper until i'm just across from the rope bridge,check
training,q4ec7.txt,g,yeah,reply_y
training,q4ec7.txt,g,no,reply_n
training,q4ec7.txt,g,'til you've maybe one centimetre below it and then you sort of curve round,clarify
training,q4ec7.txt,f,below the writing of rope bridge,check
training,q4ec7.txt,g,no,reply_n
training,q4ec7.txt,f,below,acknowledge
training,q4ec7.txt,g,below,clarify
training,q4ec7.txt,g,do you the left-hand side of the rope bridge,clarify
training,q4ec7.txt,f,uh-huh,acknowledge
training,q4ec7.txt,g,but you don't go a straight line and then turn you curve round onto the rope bridge,clarify
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,f,so i'm going to cross the rope bridge yeah,check
training,q4ec7.txt,g,yes you,reply_y
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,g,are you crossing the rope bridge,align
training,q4ec7.txt,f,you want me to cross it uh-huh,check
training,q4ec7.txt,g,well if you curve round slightly and cross the rope bridge,clarify
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,g,and then stop when you get to the other side,instruct
training,q4ec7.txt,f,uh-huh,acknowledge
training,q4ec7.txt,g,because you've got to curve down ehm it's not a wide curve it's quite a narrow curve down two centimetres,instruct
training,q4ec7.txt,f,mmhmm,acknowledge
training,q4ec7.txt,g,so,ready
training,q4ec7.txt,f,do you have a machete,query_yn
training,q4ec7.txt,g,no i don't,reply_n
training,q4ec7.txt,g,where's the machete,query_w
training,q4ec7.txt,f,it's to the right and just down,reply_w
training,q4ec7.txt,g,from the rope bridge,query_yn
training,q4ec7.txt,f,it's to it's about three centimetres to the right and just down from the rope bridge,reply_w
training,q4ec7.txt,f,so if i if i curve down and and go underneath where that is is that okay,query_yn
training,q4ec7.txt,g,is that curving down a lot,query_yn
training,q4ec7.txt,g,'cause it's only about one and a half centimetres two centimetres you've got to curve down,explain
training,q4ec7.txt,f,mmhmm,acknowledge
training,q4ec7.txt,f,well where would i go once i curve down on your map,query_w
training,q4ec7.txt,g,you turn right and go straight across so you're you're about three centimetres above the start position,reply_w
training,q4ec7.txt,f,okay that's fine,acknowledge
training,q4ec7.txt,f,i'll just go underneath it then,explain
training,q4ec7.txt,g,and stop when you're you're,instruct
training,q4ec7.txt,g,have you got a collapsed shelter,query_yn
training,q4ec7.txt,f,uh-huh,reply_y
training,q4ec7.txt,f,just above there,query_yn
training,q4ec7.txt,g,yeah,reply_y
training,q4ec7.txt,f,so i should be like just underneath the collapsed shelter uh-huh,check
training,q4ec7.txt,g,about two underneath it,reply_w
training,q4ec7.txt,f,that's fine,acknowledge
training,q4ec7.txt,g,have you got a saxon barn,query_yn
training,q4ec7.txt,f,uh-huh,reply_y
training,q4ec7.txt,g,well you go straight up from that point where you were,instruct
training,q4ec7.txt,f,mm,acknowledge
training,q4ec7.txt,g,past the left-hand side of the collapsed shelter,instruct
training,q4ec7.txt,g,just go straight up until you're on level with the top of the saxon barn,instruct
training,q4ec7.txt,f,mmhmm,acknowledge
training,q4ec7.txt,f,so just so just in a diagonal upwards from right to left,check
training,q4ec7.txt,g,and stop there,instruct
training,q4ec7.txt,g,no,reply_n
training,q4ec7.txt,g,straight line up to the left-hand side of collapsed shelter so you're on the level with the top of saxon barn but not actually near it you're still on the right-hand side of the map,clarify
training,q4ec7.txt,f,so it's a it is a diagonal upwards towards the,check
training,q4ec7.txt,g,no,reply_n
training,q4ec7.txt,g,straight line upwards,clarify
training,q4ec7.txt,f,well i can't do that,explain
training,q4ec7.txt,g,why not,query_w
training,q4ec7.txt,f,'cause my saxon barn's on the,reply_w
training,q4ec7.txt,g,no you go straight up the left-hand side of the collapsed shelter,clarify
training,q4ec7.txt,f,uh-huh,acknowledge
training,q4ec7.txt,g,you're not going over towards the saxon barn yet you're going to be on the same level with it,clarify
training,q4ec7.txt,f,oh okay,acknowledge
training,q4ec7.txt,f,have you got a crevasse,query_yn
training,q4ec7.txt,g,no,reply_n
training,q4ec7.txt,f,well have you got anything to the right of the saxon barn,query_w
training,q4ec7.txt,g,no,reply_n
training,q4ec7.txt,g,so if you go straight up would you curve round the crevasse to get to the saxon barn,query_yn
training,q4ec7.txt,f,if i went a bit to the right i could just go straight up,reply_w
training,q4ec7.txt,f,would that be okay,query_yn
training,q4ec7.txt,g,if you go well i was going,reply_w
training,q4ec7.txt,f,so i'd be on like a horizontal line with the saxon barn yeah,check
training,q4ec7.txt,g,but the the top of it,clarify
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,g,just a bit above,clarify
training,q4ec7.txt,g,and you go straight up and curve round and then down and underneath the saxon barn,instruct
training,q4ec7.txt,f,say that again,query_w
training,q4ec7.txt,f,i'm on just now i'm on a horizontal line just beside above the saxon barn,explain
training,q4ec7.txt,g,but not right over it,check
training,q4ec7.txt,f,no,reply_n
training,q4ec7.txt,f,i'm not beside it yet,explain
training,q4ec7.txt,g,no right,acknowledge
training,q4ec7.txt,g,ehm so you would,clarify
training,q4ec7.txt,g,ehm is where's the crevasse from there is it underneath you,query_yn
training,q4ec7.txt,f,it's just beside me just now it's just to my right like if i if i went sorry if i went to my left i would pass the crevasse and i would pass the saxon barn,reply_w
training,q4ec7.txt,g,right,acknowledge
training,q4ec7.txt,g,so if you go over the top of the crevasse and down the side of it then underneath the saxon barn,clarify
training,q4ec7.txt,g,could you do that,query_yn
training,q4ec7.txt,f,you want me to draw underneath the saxon barn,check
training,q4ec7.txt,g,yes,reply_y
training,q4ec7.txt,f,uh-huh okay,reply_y
training,q4ec7.txt,f,where will i stop,query_w
training,q4ec7.txt,g,"and stop ehm beside the ""s""",reply_w
training,q4ec7.txt,f,of saxon,check
training,q4ec7.txt,g,saxon,reply_y
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,g,and have you got pelicans,query_yn
training,q4ec7.txt,f,no,reply_n
training,q4ec7.txt,g,no,acknowledge
training,q4ec7.txt,g,ehm go down about three to four centimetres from the saxon barn vertically downwards,instruct
training,q4ec7.txt,f,so i'm above the rope bridge,check
training,q4ec7.txt,g,just a bit above the rope bridge yeah,reply_y
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,g,the end of it,clarify
training,q4ec7.txt,f,uh-huh,acknowledge
training,q4ec7.txt,g,and then go underneath where i've got pelicans towards the left-hand side,instruct
training,q4ec7.txt,f,mmhmm,acknowledge
training,q4ec7.txt,f,is that just beside the edge of the paper uh-huh,query_yn
training,q4ec7.txt,g,uh-huh,reply_y
training,q4ec7.txt,g,about a centimetre away from it,clarify
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,g,stop,instruct
training,q4ec7.txt,g,have you got a white mountain,query_yn
training,q4ec7.txt,f,uh-huh,reply_y
training,q4ec7.txt,g,go straight up from there ehm slightly curving a bit round the white mountain,instruct
training,q4ec7.txt,f,over the top of it uh-huh,check
training,q4ec7.txt,g,no,reply_n
training,q4ec7.txt,g,don't go over it stop when you're parallel to the top of the white mountain,clarify
training,q4ec7.txt,f,okay mmhmm,acknowledge
training,q4ec7.txt,g,and have you got a golden beach at the top left-hand corner,query_yn
training,q4ec7.txt,f,yeah,reply_y
training,q4ec7.txt,g,go up to go straight up from the top of the white mountain to the edge of the golden beach,instruct
training,q4ec7.txt,f,okay,ready
training,q4ec7.txt,f,have you got secret valley or submerged rocks,query_yn
training,q4ec7.txt,g,yes,reply_y
training,q4ec7.txt,g,so i've got secret valley,reply_y
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,f,so you want me to go above secret valley,check
training,q4ec7.txt,g,nowhere,reply_w
training,q4ec7.txt,g,nowhere near secret valley,reply_w
training,q4ec7.txt,f,what,query_w
training,q4ec7.txt,g,have you have you your golden beach is it at the top left-hand corner or the right-hand corner,align
training,q4ec7.txt,f,top right-hand corner,reply_w
training,q4ec7.txt,g,oh well,acknowledge
training,q4ec7.txt,g,there's one at the top left-hand corner of this map as well,explain
training,q4ec7.txt,f,oh okay,acknowledge
training,q4ec7.txt,g,so you're at the top of the white mountain just now,align
training,q4ec7.txt,f,mmhmm,reply_y
training,q4ec7.txt,g,go straight up five or six centimetres and stop,instruct
training,q4ec7.txt,f,right i'm meant to be right on top of white mountain just well just beside the top yeah,check
training,q4ec7.txt,g,well yes parallel to it uh-huh,reply_y
training,q4ec7.txt,f,so okay,acknowledge
training,q4ec7.txt,g,straight up,clarify
training,q4ec7.txt,g,stop,instruct
training,q4ec7.txt,g,have you got slate mountain,query_yn
training,q4ec7.txt,f,yeah,reply_y
training,q4ec7.txt,g,go directly along from that point to the end of slate mountain,instruct
training,q4ec7.txt,f,to the right-hand end of the slate mountain,check
training,q4ec7.txt,g,uh-huh left-hand end of slate slate mountain 'cause you go over the top of it,clarify
training,q4ec7.txt,f,okay,acknowledge
training,q4ec7.txt,g,so just do that then go,instruct
training,q4ec7.txt,f,where's the golden beach i've got to avoid is that like above,query_w
training,q4ec7.txt,g,that's in the top left-hand corner yeah,reply_w
training,q4ec7.txt,f,okay okay,acknowledge
training,q4ec7.txt,f,right,acknowledge
training,q4ec7.txt,g,kind of are you over the mountain,align
training,q4ec7.txt,f,you want me to go over it,check
training,q4ec7.txt,g,"just go over it and stop at the other side and curve right round underneath it so that you're about a centimetre underneath the ""s""",clarify
training,q4ec7.txt,f,mmhmm,acknowledge
training,q4ec7.txt,g,and you got a secret valley,query_yn
training,q4ec7.txt,f,yeah,reply_y
training,q4ec7.txt,g,can you go down from there down the left-hand side of the secret valley,instruct
training,q4ec7.txt,f,mmhmm,acknowledge
training,q4ec7.txt,g,and are you underneath the secret valley,align
training,q4ec7.txt,f,hold on you want me to be underneath the secret valley,check
training,q4ec7.txt,g,"go draw a straight line to the end of just about a centimetre away from the ""y"" and that's the finish",clarify
training,q4ec7.txt,f,underneath it,check
training,q4ec7.txt,g,"underneath the ""y"" of secret valley",clarify
